,head,tail,relation,sentence,time,head_code,tail_code
4213,宁德时代,三峡能源,cooperate,苏晴表示，储能产业发展潜力巨大，宁德时代将携手山东电工电气与三峡能源共同探索储能业务发展，发挥各自优势，共同获取优质资源，构建新型储能系统，助力我国能源结构转型,2021-11-08 15:50:24,300750.SZ,600905
4214,长安汽车,宁德时代,same_industry,云财经讯，长安汽车、华为、宁德时代此前曾宣布推出全新新能源品牌“阿维塔”,2021-11-08 14:35:32,000625.SZ,300750.SZ
4215,翰宇药业,九州通,cooperate,云财经讯，11月8日，翰宇药业与九州通医药集团签署战略合作协议，共同推进翰宇药业妇科领域产品在国内的商业化落地,2021-11-08 12:28:19,300199.SZ,600998
4216,温氏股份,牧原股份,rise,云财经讯，近日，温氏股份、牧原股份等个股快速上涨，使得此前陷入调整的生猪养殖板块重新进入投资者的视野,2021-11-07 07:37:43,300498.SZ,002714.SZ
4217,华友钴业,兴发集团,cooperate,云财经讯，华友钴业：与兴发集团签署合作框架协议，在湖北宜昌合作投资磷矿采选、磷化工、湿法磷酸、磷酸铁及磷酸铁锂材料的一体化产业，建设50万吨/年磷酸铁、50万吨/年磷酸铁锂及相关配套项目,2021-11-07 15:32:29,603799.SH,600141.SH
4218,国检集团,北新建材,cooperate,云财经讯，记者获悉，11月5日，国检集团与北新建材在京举行线上核心战略合作伙伴签约仪式,2021-11-06 11:22:25,603060.SH,000786.SZ
4219,风华高科,交通银行,cooperate,云财经讯，记者获悉，11月3日，风华高科与交通银行签署供应链金融合作协议,2021-11-06 10:52:28,000636.SZ,601328.SH
4220,交通银行,风华高科,cooperate,同时，交通银行肇庆分行副行长赵敏分别与现场10家经销商代表签订风华高科产业链项目合作意向协议，标志着风华高科与交通银行、经销商的合作迈上新台阶,2021-11-06 10:52:28,601328.SH,000636.SZ
4221,中信海直,正帆科技,same_industry,当天，禧禧艾商贸、零跑国际商贸、正邦集团、上海金仪盛世、上海维申医药、中信海直通用航空、正帆科技、芯瑞微等一批高能级总部项目、产业项目签约，行业领域覆盖先进农业、智能制造、航空、生物医药、半导体等,2021-11-06 17:40:28,000099.SZ,688596
4222,昊华能源,冀中能源,fall,云财经讯，煤炭板块持续低迷，晋控煤业、昊华能源、冀中能源、华阳股份、山西焦煤等跌幅居前,2021-11-05 10:46:54,601101.SH,000937.SZ
4223,国元证券,东吴证券,same_industry,除了江海证券之外，开源证券、安信证券、国元证券、上海证券、联储证券、东吴证券等中小券商也纷纷参与其中,2021-11-05 00:21:37,000728.SZ,601555.SH
4224,北方华创,华天科技,invest,继15亿元投资入股芯片设备龙头北方华创后，大基金二期又参与国内封测龙头企业华天科技的定增，投资11.3亿元，获配股数为1.03亿股,2021-11-05 00:16:33,002371.SZ,002185.SZ
4225,中金公司,中泰证券,same_industry,中金公司、江海证券、中泰证券等券商较为活跃，同时现身多家公司的流通股东榜单,2021-11-05 23:55:20,601995,600918
4226,欧派家居,东鹏控股,rise,“十一”前后包括欧派家居、东鹏控股等在内的多家家居龙头企业宣布调价，涉及全屋定制、瓷砖、防水涂料、照明等多个领域，家居行业掀起新的一轮涨价潮,2021-11-05 22:47:00,603833.SH,003012
4227,天津港,唐山港,unknown,项目建成后，将主要服务于天猫超市及阿里巴巴部分在京零售业务，借助平谷区服务首都高品质消费市场、紧邻河北省生产制造腹地、铁路连接天津港唐山港的区位优势，进一步提升首都商务物流配送效率和发展水平,2021-11-05 21:30:55,600717.SH,601000.SH
4228,南方轴承,泛亚微透,reduce_holding,云财经讯，南方轴承(002553)11月5日晚间公告，董事会授权公司管理层以集中竞价交易、大宗交易或其他合法方式择机减持公司所持有的泛亚微透(688386)900万股股份，占其当前总股本的12.86%,2021-11-05 19:02:18,002553.SZ,688386
4229,金风科技,三峡能源,reduce_holding,云财经讯，金风科技(002202)11月5日晚间公告，三峡能源于10月27日至2021年10月28日期间通过大宗交易方式减持公司0.92%股份；于11月4日通过大宗交易方式减持公司0.31%股份,2021-11-05 18:54:24,002202.SZ,600905
4230,东方雨虹,瑞和股份,cooperate,云财经讯，东方雨虹：与瑞和股份签订战略合作协议，双方旨在光伏屋面一体化领域达成全方位的深度合作，在全国范围内共同推动“BAPV”和“BIPV”光伏发电项目，同时，在双方所辖业务渠道途径包含的各类建筑的修缮类、加固类、翻新类修缮项目，专项设备勘察技术咨询服务事项及由此衍生的修缮材料供应及施工项目开展合作,2021-11-05 18:40:23,002271.SZ,002620.SZ
4231,东方盛虹,连云港,increase_holding,云财经讯，东方盛虹(000301)11月5日晚间公告，公司将合计出资26.52亿元受让连云港盛虹炼化产业基金合伙企业（有限合伙）（简称“基金”）89.996%财产份额,2021-11-05 18:36:48,000301.SZ,601008.SH
4232,长安汽车,宁德时代,cooperate,云财经讯，长安汽车：控股子公司阿维塔科技（重庆）有限公司引入宁德时代与福建闽东的联合体、重庆承安与两江西证的联合体、南方资产与南方工业基金的联合体作为投资者,2021-11-05 15:49:59,000625.SZ,300750.SZ
4233,海汽集团,中信银行,cooperate,云财经讯，海汽集团消息，11月5日上午，海汽控股、海汽集团公司与中信银行举行项目合作座谈会，双方围绕如何在海南建设自贸港背景下，结合海汽“十四五”发展规划，进一步加强银企合作进行了交流,2021-11-05 12:56:52,603069.SH,601998.SH
4234,宁德时代,迈瑞医疗,same_industry,此次调整，多只科创板、创业板大市值公司满足上市时间门槛后有望被纳入沪深300，例如：中芯国际、宁德时代、迈瑞医疗,2021-11-04 09:08:50,300750.SZ,300760.SZ
4235,智飞生物,康泰生物,rise,维持智飞生物、康泰生物增持评级,2021-11-04 08:25:25,300122.SZ,300601.SZ
4236,隆基股份,安集科技,unknown,云财经讯，浙江黎明、澳华内镜今日新股申购；国常会：审议通过“十四五”推进农业农村现代化规划；《区域全面经济伙伴关系协定》（RCEP）将于2022年1月1日生效；发改委：多家煤炭企业主动下调坑口煤价；隆基股份：公司对美国市场的发货仍在正常进行；安集科技：国家集成电路基金拟减持公司不超2%股份；美联储宣布维持基准利率不变，将于11月启动缩债计划；美股三大指数再创收盘新高,2021-11-04 08:04:50,601012.SH,688019.SH
4237,南天信息,农业银行,supply,云财经讯，南天信息：预中标中国农业银行股份有限公司2021年鲲鹏PC服务器入围项目，项目金额预估14.8666亿元（不含税）,2021-11-04 07:49:14,000948.SZ,601288.SH
4238,海欣食品,恒顺醋业,same_industry,云财经讯，继海欣食品、恒顺醋业之后，又有A股食品公司宣布提价,2021-11-04 06:45:43,002702.SZ,600305.SH
4239,贵州茅台,宁德时代,compete,基金三季报显示，连续8个季度稳坐积极投资偏股型基金头号重仓股的贵州茅台，已让位于宁德时代,2021-11-04 06:36:01,600519.SH,300750.SZ
4240,中国船舶,农业银行,cooperate,云财经讯，11月3日，中国船舶集团有限公司与中国农业银行股份有限公司在京签署战略合作协议,2021-11-04 21:55:51,600150.SH,601288.SH
4241,农业银行,中国船舶,cooperate,未来5年内，农业银行将为中国船舶集团提供1000亿元等值人民币意向性综合授信额度，为后续双方扩大合作广度和深度奠定了基础,2021-11-04 21:55:51,601288.SH,600150.SH
4242,北方导航,华西证券,superior,云财经讯，11月4日电，北方导航公告，今日公司控股子公司中兵通信辅导机构华西证券收到河南证监局下发的《辅导工作的验收工作完成函》，河南证监局已完成华西证券对中兵通信申请公开发行股票并在精选层挂牌辅导工作的验收,2021-11-04 21:02:22,600435.SH,002926.SZ
4243,云南白药,新华都,unknown,云财经讯，云南白药(000538)11月4日晚间公告，为进一步强化与万隆控股的战略协同，云南白药拟以白药香港作为要约人对万隆控股进行强制性全面要约收购，云南白药与新华都香港被视为一致行动人士，合计持有万隆控股30.46%股份,2021-11-04 19:49:04,000538.SZ,002264.SZ
4244,嘉凯城,中信证券,be_increased_holding,云财经讯，嘉凯城：股东广州凯隆拟将公司3.99%股份以2.358元/股价格转让给康曼德资管设立并管理的康曼德217号基金，总对价1.7亿元，用于归还广州凯隆在中信证券的质押债务本金,2021-11-04 18:29:08,000918.SZ,600030.SH
4245,博睿数据,中国联通,cooperate,云财经讯，记者从公司处获悉，博睿数据携手沙特电信（stc）、华为、香港电讯、中国联通、艾瑞咨询等电信运营商（CSP）和合作伙伴创新合作的“智能体验运营，释放商业潜能”催化剂项目荣获2021年全球电信管理论坛（TM，Forum），创新方案最佳实施奖,2021-11-04 17:52:09,688229,600050.SH
4246,阳光城,东阳光,be_reduced_holding,云财经讯，阳光城：控股股东阳光集团因其部分账户维持担保比例低于平仓线，于2021年11月1日-11月3日期间被动减持公司2.02%股份,2021-11-04 17:48:38,000671.SZ,600673.SH
4247,金智科技,江苏新能,cooperate,云财经讯，金智科技(002090)11月4日晚间公告，与国能江苏新能签订《战略合作协议》，双方将积极争取江苏区域“双碳”项目资源，公司向国能江苏新能提供具备备案条件的项目资源，2021年争取有项目落地，2022年起争取每年30兆瓦—50兆瓦,2021-11-04 16:46:23,002090.SZ,603693.SH
4248,金智科技,江苏新能,cooperate,云财经讯，金智科技：与国能江苏新能源科技开发有限公司签订《战略合作协议》，双方共同合作开发运营低碳园区、光伏、储能、充电桩等“双碳”相关项目，落地“双碳”相关技术应用,2021-11-04 16:42:56,002090.SZ,603693.SH
4249,中青宝,国金证券,rise,云财经讯，中青宝今日涨停，一机构卖出3007万元，国金证券上海浦东新区梅花路买入4013万元,2021-11-04 16:29:25,300052.SZ,600109.SH
4250,比亚迪,深科技,cooperate,除了自有产线，荣耀还将继续与比亚迪、深科技等代工厂保持合作,2021-11-04 16:13:43,002594.SZ,000021.SZ
4251,珠海冠宇,上汽集团,supply,云财经讯，珠海冠宇：全资子公司冠宇动力电池收到上汽集团定点通知，上汽集团选择冠宇动力电池作为其定点供应商，为其开发和供应智己LS7车型的12V锂电池，冠宇动力电池将于2022年量产供货,2021-11-04 15:35:16,688772,600104.SH
4252,浙商证券,恒生电子,cooperate,云财经讯，记者获悉，今天上午，浙商证券与恒生电子正式签署战略合作协议,2021-11-04 14:16:20,601878.SH,600570.SH
4253,盈趣科技,中金公司,unknown,云财经讯，盈趣科技(002925)近日在接受包括易方达基金、中金公司在内的90人调研时表示，总体来说，对全年的业绩情况还是有信心的,2021-11-03 10:23:10,002925.SZ,601995
4254,中信证券,比亚迪,unknown,云财经讯，11月3日电，中信证券研报指出，比亚迪本次H股增发是继公司2016年A股定增、2021年初H股定增后再一次增发，资本将持续为公司发展赋能,2021-11-03 08:36:59,600030.SH,002594.SZ
4255,比亚迪,天风证券,same_industry,该基金吸引多方参与：既有比亚迪、浪潮、万国数据等科技龙头企业，红杉中国、天风证券等金融服务机构，也有科学城（广州）投资集团等大湾区骨干企业，清华同衡等知名机构，招商局集团等中央企业,2021-11-03 07:22:23,002594.SZ,601162.SH
4256,绿地控股,荣盛发展,same_industry,云财经讯，近日，绿地控股、荣盛发展等房企实现“三道红线”降档,2021-11-03 07:03:03,600606.SH,002146.SZ
4257,中泰证券,东北证券,same_industry,其中，中小券商火力全开，中泰证券、万和证券、中山证券、东北证券等表现最为活跃,2021-11-03 05:38:41,600918,000686.SZ
4258,红塔证券,游族网络,dispute,云财经讯，红塔证券公告，向原游族网络实控人林奇子女提起诉讼,2021-11-03 21:04:39,601236.SH,002174.SZ
4259,中国船舶,建设银行,cooperate,云财经讯，11月3日，中国船舶集团有限公司与中国建设银行股份有限公司在京签署战略合作协议,2021-11-03 19:08:08,600150.SH,601939
4260,建设银行,中国船舶,cooperate,建设银行将为中国船舶集团提供1000亿元等值人民币意向性融资额度，为后续双方扩大合作广度和深度奠定了基础,2021-11-03 19:08:08,601939,600150.SH
