head,tail,sentence,time,head_code,tail_code,src,relation
中国人寿,中国人保,【两大保险巨头业绩增速分化，三季度获长期资金增持】昨日晚间，中国人寿、中国人保同步发布三季报，显示出寿险和产险业在现阶段业绩增速的分化,2022-10-28 07:09:02,601628.SH,601319.SH,eastmoney,同行
蓝帆医疗,创新医疗,【蓝帆医疗：拟定增募资不超13.78亿元】蓝帆医疗(002382)10月28日晚间披露定增预案，拟募资不超13.78亿元，用于BA9自主生产项目、冠脉和结构性心脏病相关创新医疗器械临床研发项目、科创总部研发办公及配套项目并补充流动资金,2022-10-28 20:26:28,002382.SZ,002173.SZ,eastmoney,未知Unknown
广汽集团,比亚迪,港股新能源汽车股午后持续走低，小鹏汽车跌超14%，理想汽车跌超10%，蔚来汽车、广汽集团跌近10%，比亚迪股份跌近9%，吉利汽车跌近6%,2022-10-28 13:50:13,601238.SH,002594.SZ,eastmoney,同跌
广汽集团,比亚迪,截至发稿，理想汽车跌近9%，蔚来、广汽集团跌超8%，比亚迪股份跌超7%，吉利汽车跌超5%,2022-10-28 13:10:49,601238.SH,002594.SZ,eastmoney,同跌
劲嘉股份,顺灏股份,建议关注品牌优势稳固、合规性强、行业规范化后份额有望进一步提升的雾芯科技；推荐估值处于低位、技术储备领先行业的思摩尔国际；同时建议关注劲嘉股份、顺灏股份等,2022-10-27 07:54:33,002191.SZ,002565.SZ,eastmoney,同行
工商银行,建设银行,数据显示，截至10月26日收盘，工商银行、建设银行总市值均超1万亿元，分别位居银行板块总市值排名的第一、第二位,2022-10-27 07:24:28,601398.SH,601939,eastmoney,同行
东方雨虹,东方财富,隆基绿能、东方雨虹、东方财富分别获净买入3.98亿元、2.44亿元、2.22亿元,2022-10-27 17:31:47,002271.SZ,300059.SZ,eastmoney,增持
紫金矿业,药明康德,教育股领涨，新东方涨逾24%，新东方在线涨近17%；行业三季度业绩整体向好，有色金属股大涨，紫金矿业涨6%；利好持续发酵，医药板块、电子烟概念股续涨；药明康德前三季利润翻倍涨7%,2022-10-27 12:14:56,601899.SH,603259.SH,eastmoney,同涨
普莱柯,中牧股份,后周期疫苗行业酝酿中，叠加非瘟疫苗预期，关注普莱柯、中牧股份等,2022-10-26 08:26:53,603566.SH,600195.SH,eastmoney,同行
振华新材,孚能科技,【振华新材：拟与孚能科技合作，保证钠电池正极材料在2023年Q1导入成功】振华新材公告，公司与孚能科技签订战略合作协议,2022-10-26 20:38:24,688707,688567,eastmoney,合作
潍柴重机,新天然气,【潍柴重机：拟收购西港新能源100%股权，27日复牌】潍柴重机(000880)10月26日晚间披露重大资产重组预案，公司拟通过向控股股东潍柴集团、西港创新、培新天然气及冠亚基金发行股份的方式，收购潍柴西港新能源动力有限公司100%股权，交易价格尚未确定,2022-10-26 19:57:03,000880.SZ,603393.SH,eastmoney,被增持
东方财富,天齐锂业,东方财富、天齐锂业、隆基绿能分别获净买入3.34亿元、2.67亿元、2.22亿元,2022-10-26 17:31:11,300059.SZ,002466.SZ,eastmoney,增持
东方财富,天齐锂业,东方财富、天齐锂业、隆基绿能分别获净买入3.34亿元、2.67亿元、2.22亿元,2022-10-26 17:30:35,300059.SZ,002466.SZ,eastmoney,同涨
恒瑞医药,片仔癀,【葛兰在管规模从千亿回落至875亿，基民越跌越买，加码恒瑞医药减持片仔癀】10月26日上午，葛兰管理的中欧明睿新起点、中欧医疗健康、中欧医疗创新、中欧阿尔法，以及和卢纯青共同管理的中欧研究精选等5只产品的2022年三季报披露,2022-10-26 16:59:51,600276.SH,600436.SH,eastmoney,同跌
爱美客,贝泰妮,基本面上，多家医美类公司前三季度净利润大幅增长，如爱美客净利同比增长约40%，贝泰妮净利同比增长45.6%,2022-10-26 14:30:13,300896,300957,eastmoney,同行
明冠新材,京山轻机,【HJT电池概念异动拉升】HJT电池概念异动拉升，晶澳科技（002459）涨超6%，明冠新材、京山轻机（000821）、TCL中环（002129）等跟涨,2022-10-26 13:13:59,688560,000821.SZ,eastmoney,同涨
南玻A,花园生物,【4亿猛买这些股！周应波“公奔私”投资首秀曝光】最新披露的三季报数据显示，周应波管理的私募产品新进光伏玻璃龙头南玻A，持有市值达1.38亿元，同时买进两家专精特新小巨人企业，包括持有创业板新股天益医疗4584万元，持有VD3龙头花园生物2.16亿元,2022-10-25 10:46:59,000012.SZ,300401.SZ,eastmoney,未知Unknown
复洁环保,阳光诺和,【118家科创板公司披露前三季度业绩：近八成实现正增长，头部公司领跑，还出现这一信号】10月24日晚间，复洁环保、阳光诺和、莱特光电等17家科创板公司披露2022年三季报,2022-10-25 08:58:07,688335,688621,eastmoney,同行
国泰君安,珀莱雅,【国泰君安：双十一临近，期待大促与超头提振化妆品行业】国泰君安证券认为，2022年双十一预售于10月24日晚8点开启，各平台与品牌商积极备战，珀莱雅、薇诺娜等头部国货品牌在激烈竞争中维持自身价格体系,2022-10-25 08:26:17,601211.SH,603605.SH,eastmoney,同行
中国中车,长城汽车,中国中车近日中标303亿元海外项目；中国中免合资公司13.08亿元海南三亚拿地；新特能源前三季归母净利约96.5亿元；中国中铁第三季度新签合同金额7711.4亿元；长城汽车3.59亿港元回购股份,2022-10-25 08:11:10,601766.SH,601633.SH,eastmoney,供应
迈瑞医疗,泸州老窖,隆基绿能、迈瑞医疗、泸州老窖分别获净买入5.37亿元、3.88亿元、2.95亿元,2022-10-25 17:31:09,300760.SZ,000568.SZ,eastmoney,增持
迈瑞医疗,泸州老窖,隆基绿能、迈瑞医疗、泸州老窖分别获净买入5.37亿元、3.88亿元、2.95亿元,2022-10-25 17:30:32,300760.SZ,000568.SZ,eastmoney,增持
包钢股份,北方稀土,【包钢股份：调整稀土精矿关联交易价格，对业绩提升产生积极影响】包钢股份(600010)10月25日晚间公告，拟将供应北方稀土的稀土精矿价格调整为不含税37230元/吨(干量，REO=50%)，REO每增减1%，不含税价格增减744.6元/吨(干量)，从2022年7月1日起执行,2022-10-25 16:25:53,600010.SH,600111.SH,eastmoney,供应
包钢股份,北方稀土,【包钢股份：调整稀土精矿关联交易价格】包钢股份公告，拟将供应北方稀土的稀土精矿价格调整为不含税37230元/吨（干量，REO=50%），REO每增减1%，不含税价格增减744.60元/吨（干量），从2022年7月1日起执行,2022-10-25 16:12:06,600010.SH,600111.SH,eastmoney,供应
南方航空,中国国航,港股航空公司板块持续走高，中国南方航空股份、中国国航涨近4%，国泰航空涨超2%,2022-10-25 14:36:30,600029.SH,601111.SH,eastmoney,同涨
方正科技,万科A,【早间公告：胜宏投资联合体已向方正科技管理人提交《重整投资方案》】①万科A:万物云有关全球发售的稳定价格行动已于10月22日结束，联席代表(代表国际承销商)已于10月22日部分行使万物云招股章程中所述的超额配股权，合计1133.47万股万物云H股股份,2022-10-24 08:14:59,600601.SH,000002.SZ,eastmoney,未知Unknown
胜宏科技,方正科技,②胜宏科技：胜宏投资联合体已于10月23日向方正科技管理人提交《重整投资方案》，参与方正科技重整投资人的招募、遴选,2022-10-24 08:14:59,300476.SZ,600601.SH,eastmoney,供应
金固股份,比亚迪,【金固股份：将成为比亚迪新能源轻卡项目车轮供应商】金固股份(002488)10月24日晚间公告，公司近日收到深圳市比亚迪供应链管理有限公司的中标通知书，公司将作为比亚迪新能源轻卡项目的车轮供应商，为它的新一代新能源轻卡车型供货,2022-10-24 19:50:36,002488.SZ,002594.SZ,eastmoney,供应
贵州茅台,宁德时代,贵州茅台、宁德时代分别获净卖出43.67亿元、9.74亿元,2022-10-24 17:31:18,600519.SH,300750.SZ,eastmoney,未知Unknown
洛阳玻璃,天合光能,【洛阳玻璃：签订光伏玻璃长期采购合同】洛阳玻璃公告，公司与天合光能及其8家子公司签署《采购合同》，就公司向天合光能及其附属公司供应光伏用钢化镀膜玻璃产品达成一致,2022-10-24 16:53:15,600876.SH,688599,eastmoney,供应
永太科技,飞凯材料,【光刻胶需求快速提升，这些概念股股价处于较低位（附股）】光刻胶概念股年内平均下跌17.08%，多只光刻胶概念股目前处于较低位，12股的最新收盘价较年内高点回调幅度超30%，永太科技、飞凯材料的股价回调幅度均超50%,2022-10-24 12:52:30,002326.SZ,300398.SZ,eastmoney,同跌
汇顶科技,比亚迪,【汇顶科技车规级触控芯片规模商用于比亚迪等汽车品牌】记者最新获悉，汇顶科技车规级触控芯片方案最新规模上用于比亚迪、理想等新能源汽车品牌，此前，其已进入上汽、广汽、长安、吉利等车企供应链，另外，汇顶科技正在不断拓充车规触摸按键芯片及触摸按键MCU等新品类,2022-10-24 12:51:05,603160.SH,002594.SZ,eastmoney,同行
横店东磁,瑞丰新材,【一周机构调研：横店东磁最火，中欧周蔚文、幻方量化等齐聚大牛股瑞丰新材】本周，A股三大股指均小幅回调，三季报行情正拉开序幕，机构扎堆调研的盛况再次上演,2022-10-23 10:24:35,002056.SZ,300910,eastmoney,同涨
中国巨石,豪能股份,此外，邓晓峰三季度对中国巨石、豪能股份的持股数量有所减少,2022-10-23 08:31:03,600176.SH,603809.SH,eastmoney,同行
圣湘生物,江中药业,此外，润泽科技、圣湘生物、江中药业等公司计划大手笔现金分红,2022-10-23 08:21:50,688289,600750.SH,eastmoney,同行
中金公司,中信证券,比如煤矿智能化领军企业北路智控在三季度获得财通资管及中金公司旗下产品加仓，碳纤维龙头中复神鹰受到中信证券旗下产品青睐,2022-10-23 02:25:33,601995,600030.SH,eastmoney,同行
中国能建,东百集团,【涉房企业A股再融资“有条件”松绑，中国能建、东百集团欲吃“头啖汤”】“对于涉房地产企业，证监会在确保股市融资不投向房地产业务的前提下，允许部分存在少量涉房业务但不以房地产为主业的企业在A股市场融资,2022-10-23 20:29:31,601868,600693.SH,eastmoney,同行
中国能建,东百集团,10月23日晚间，中国能建与东百集团两家“符合条件”的涉房企业双双披露非公开发行股票事项的提示性公告，迈出从政策“松绑”到实践“破冰”的第一步,2022-10-23 20:29:31,601868,600693.SH,eastmoney,合作
人民网,新华网,中央广播电视总台及人民网、新华网、中国网等将对新闻发布会进行直播,2022-10-23 19:12:11,603000.SH,603888.SH,eastmoney,同行
中国电信,中国联通,其中，中国移动5G套餐用户达到5.57亿户，中国电信达到2.51亿户，中国联通达到2亿户,2022-10-22 22:52:57,601728,600050.SH,eastmoney,同行
恒力石化,君正集团,从估值水平来看，近半数股票滚动市盈率不到30倍，恒力石化、君正集团市盈率均不足10倍,2022-10-22 12:34:35,600346.SH,601216.SH,eastmoney,同行
广汽集团,比亚迪,【港股汽车板块走强，广汽集团涨6%】港股汽车板块走强，截至发稿，APOLO出行涨超9%，广汽集团涨超6%，零跑汽车涨超5%，小鹏汽车涨超3%，比亚迪股份涨超1%,2022-10-21 10:37:39,601238.SH,002594.SZ,eastmoney,同涨
航宇科技,甬金股份,【航宇科技、甬金股份等于河南成立钛业公司，注册资本2.5亿】企查查APP显示，近日，河南中源钛业有限公司成立，注册资本2.5亿元人民币，经营范围包含：贵金属冶炼；稀有稀土金属冶炼；有色金属合金制造；新材料技术研发等,2022-10-21 10:28:38,688239,603995,eastmoney,同行
甬金股份,航宇科技,企查查股权穿透显示，该公司由甬金股份、龙佰集团、航宇科技等共同持股,2022-10-21 10:28:38,603995,688239,eastmoney,合作
顺丰控股,圆通速递,双十一即将开启，快递行业旺季将至，预计近期快递龙头有望开启提价，建议关注龙头业绩改善与服务质量优化，建议关注产品结构持续调整优化、盈利能力逐季改善、当前估值优势凸显的顺丰控股；关注圆通速递等,2022-10-21 08:41:53,002352.SZ,600233.SH,eastmoney,同行
亿纬锂能,国轩高科,10月20日，亿纬锂能、国轩高科发布储能新品、宣布中标储能大单,2022-10-21 07:30:13,300014.SZ,002074.SZ,eastmoney,供应
京东方,维信诺,在OLED屏幕方面，京东方继续为华为供货，维信诺则是首次出现在Mate系列的供应商名单中,2022-10-21 07:23:13,000725.SZ,002387.SZ,eastmoney,供应
江淮汽车,宁德时代,江淮汽车、宁德时代、中国中免获净买入居前,2022-10-21 19:51:54,600418.SH,300750.SZ,eastmoney,增持
麦格米特,宁德时代,【麦格米特：子公司将向宁德时代供应动力及储能电池安全信号采集传输组件】麦格米特公告，公司控股子公司广东田津与宁德时代签订了框架采购合同,2022-10-21 19:04:14,002851.SZ,300750.SZ,eastmoney,合作
甬金股份,航宇科技,【由甬金股份、龙佰集团、航宇科技等共同持股河南中源钛业有限公司成立】10月21日，天眼查显示，近日，河南中源钛业有限公司成立，注册资本2.5亿元人民币，经营范围包含：贵金属冶炼；稀有稀土金属冶炼；有色金属合金制造；新材料技术研发等,2022-10-21 12:36:58,603995,688239,eastmoney,合作
